link,name,rating,reviews,categories,tripadvisor_entity_id,province,new_province
https://www.tripadvisor.com.vn/Attraction_Review-g1554764-d2201250-Reviews-President_Ho_Chi_Minh_Native_Home-Vinh_Nghe_An_Province.html,President Ho Chi Minh Native Home,4.1,70,"[{""id"":11051,""name"":""Địa điểm lịch sử""}]",2201250,Nghệ An,Nghệ An
https://www.tripadvisor.com.vn/Attraction_Review-g4235728-d28019608-Reviews-Vinwonders_C_a_H_i-Cua_Lo_Nghe_An_Province.html,Vinwonders Cửa Hội,5,8,"[{""id"":11110,""name"":""Công viên giải trí & công viên chủ đề""},{""id"":11130,""name"":""Công viên nước""}]",28019608,Nghệ An,Nghệ An
https://www.tripadvisor.com.vn/Attraction_Review-g4235728-d2201198-Reviews-Cua_Lo_Beach-Cua_Lo_Nghe_An_Province.html,Cua Lo Beach,4.1,46,"[{""id"":11076,""name"":""Bãi biển""}]",2201198,Nghệ An,Nghệ An
https://www.tripadvisor.com.vn/Attraction_Review-g15293008-d8571589-Reviews-Quynh_Nghia_Beach-Quynh_Nghia_Nghe_An_Province.html,Biển Quỳnh Nghĩa,4.9,18,"[{""id"":11076,""name"":""Bãi biển""}]",8571589,Nghệ An,Nghệ An
https://www.tripadvisor.com.vn/Attraction_Review-g13238178-d14928566-Reviews-Khe_Kem_Waterfall-Con_Cuong_Nghe_An_Province.html,Thác Khe Kèm,4.9,8,"[{""id"":11108,""name"":""Thác nước""}]",14928566,Nghệ An,Nghệ An
https://www.tripadvisor.com.vn/Attraction_Review-g15292606-d15074477-Reviews-Dao_Che_Thanh_Chuong-Thanh_An_Nghe_An_Province.html,Đảo Chè Thanh Chương,4.7,10,"[{""id"":11159,""name"":""Vùng nước""}]",15074477,Nghệ An,Nghệ An
https://www.tripadvisor.com.vn/Attraction_Review-g1554764-d23687705-Reviews-D_n_Th_Vua_Quang_Trung-Vinh_Nghe_An_Province.html,Đền Thờ Vua Quang Trung,5,2,"[{""id"":11045,""name"":""Địa điểm tôn giáo""}]",23687705,Nghệ An,Nghệ An
https://www.tripadvisor.com.vn/Attraction_Review-g15293069-d14928584-Reviews-Khe_Lau_Lake-Nghia_Thuan_Nghe_An_Province.html,Khe Lau Lake,4.9,17,"[{""id"":11159,""name"":""Vùng nước""}]",14928584,Nghệ An,Nghệ An
https://www.tripadvisor.com.vn/Attraction_Review-g14794619-d14790294-Reviews-Pu_Huong_Nature_Reserve-Quy_Hop_Nghe_An_Province.html,Pu Huong Nature Reserve,5,5,"[{""id"":11091,""name"":""Khu vực tự nhiên & động vật hoang dã""}]",14790294,Nghệ An,Nghệ An
https://www.tripadvisor.com.vn/Attraction_Review-g14790122-d14790075-Reviews-Pu_Hoat_Nature_Reserve-Que_Phong_Nghe_An_Province.html,Khu Bảo Tồn Thiên Nhiên Pù Hoạt,5,6,"[{""id"":11091,""name"":""Khu vực tự nhiên & động vật hoang dã""}]",14790075,Nghệ An,Nghệ An
https://www.tripadvisor.com.vn/Attraction_Review-g1554764-d26729027-Reviews-Qu_ng_tru_ng_H_Chi_Minh-Vinh_Nghe_An_Province.html,Quảng trường Hồ Chí Minh,5,1,"[{""id"":11092,""name"":""Công viên""}]",26729027,Nghệ An,Nghệ An
https://www.tripadvisor.com.vn/Attraction_Review-g23689167-d23687702-Reviews-D_n_Ong_Hoang_Mu_i-Hung_Th_nh_Nghe_An_Province.html,Đền Ông Hoàng Mười,5,1,"[{""id"":11045,""name"":""Địa điểm tôn giáo""}]",23687702,Nghệ An,Nghệ An
https://www.tripadvisor.com.vn/Attraction_Review-g1554764-d13816811-Reviews-Nam_Viet_Spa-Vinh_Nghe_An_Province.html,Nam Việt Spa,4.6,8,"[{""id"":11139,""name"":""Spa""}]",13816811,Nghệ An,Nghệ An
https://www.tripadvisor.com.vn/Attraction_Review-g1554764-d15295975-Reviews-Trung_Tam_Cham_Soc_Suc_Khoe_Xanh-Vinh_Nghe_An_Province.html,Trung Tâm Chăm Sóc Sức Khỏe Xanh,5,2,"[{""id"":11139,""name"":""Spa""}]",15295975,Nghệ An,Nghệ An
https://www.tripadvisor.com.vn/Attraction_Review-g4235728-d14138773-Reviews-The_Dawn_Pub_Coffee_Cua_Lo-Cua_Lo_Nghe_An_Province.html,The Dawn Pub & Coffee Cửa Lò,4.8,4,"[{""id"":11111,""name"":""Quán bar & câu lạc bộ""}]",14138773,Nghệ An,Nghệ An
https://www.tripadvisor.com.vn/Attraction_Review-g15293069-d6937403-Reviews-Dong_Du_Village_Responsible_Tourism-Nghia_Thuan_Nghe_An_Province.html,Làng Đông Du,5,47,"[{""id"":11204,""name"":""Chuyến tham quan bằng xe đạp""}]",6937403,Nghệ An,Nghệ An
https://www.tripadvisor.com.vn/Attraction_Review-g1554764-d21206371-Reviews-Mon_Wines-Vinh_Nghe_An_Province.html,Mon Wines,5,1,"[{""id"":11156,""name"":""Cửa hàng đặc sản & cửa hàng quà tặng""}]",21206371,Nghệ An,Nghệ An
https://www.tripadvisor.com.vn/Attraction_Review-g1005757-d3506921-Reviews-Po_Klong_Garai_Cham_Temple_Towers-Phan_Rang_Thap_Cham_Ninh_Thuan_Province.html,Po Klong Garai Cham Temple Towers,4.4,98,"[{""id"":11045,""name"":""Địa điểm tôn giáo""}]",3506921,Ninh Thuận,Khánh Hòa
https://www.tripadvisor.com.vn/Attraction_Review-g1005757-d7746998-Reviews-Phan_Rang_Beach-Phan_Rang_Thap_Cham_Ninh_Thuan_Province.html,Phan Rang Beach,4.2,78,"[{""id"":11076,""name"":""Bãi biển""}]",7746998,Ninh Thuận,Khánh Hòa
https://www.tripadvisor.com.vn/Attraction_Review-g1005757-d12855897-Reviews-Nam_Cuong_Sand_Dunes-Phan_Rang_Thap_Cham_Ninh_Thuan_Province.html,Nam Cuong Sand Dunes,4.1,10,"[{""id"":11079,""name"":""Sa mạc""}]",12855897,Ninh Thuận,Khánh Hòa
https://www.tripadvisor.com.vn/Attraction_Review-g12622782-d15019508-Reviews-Rai_Cave-Vinh_Hai_Ninh_Thuan_Province.html,Hang Rái,5,3,"[{""id"":11078,""name"":""Hang lớn & động""}]",15019508,Ninh Thuận,Khánh Hòa
https://www.tripadvisor.com.vn/Attraction_Review-g1005757-d17337535-Reviews-Po_Klong_Garai_Temple-Phan_Rang_Thap_Cham_Ninh_Thuan_Province.html,Tháp Po Klong Garai,5,2,"[{""id"":11051,""name"":""Địa điểm lịch sử""}]",17337535,Ninh Thuận,Khánh Hòa
https://www.tripadvisor.com.vn/Attraction_Review-g1005757-d26262329-Reviews-Sol_Spa_Hoan_My_Resort_Phan_Rang-Phan_Rang_Thap_Cham_Ninh_Thuan_Province.html,Sol Spa - Hoan My Resort Phan Rang,5,23,"[{""id"":11139,""name"":""Spa""}]",26262329,Ninh Thuận,Khánh Hòa
https://www.tripadvisor.com.vn/Attraction_Review-g15122073-d23993616-Reviews-Nara_Binh_Tien_Golf_Club-Binh_Tien_Ninh_Thuan_Province.html,Nara Bình Tiên Golf Club,5,4,"[{""id"":11084,""name"":""Sân gôn""}]",23993616,Ninh Thuận,Khánh Hòa
https://www.tripadvisor.com.vn/Attraction_Review-g1005757-d13484923-Reviews-Phan_Rang_Kite_Center-Phan_Rang_Thap_Cham_Ninh_Thuan_Province.html,Phan Rang Kite Center,4.8,33,"[{""id"":11187,""name"":""Lướt sóng & lướt ván buồm""}]",13484923,Ninh Thuận,Khánh Hòa
https://www.tripadvisor.com.vn/Attraction_Review-g1005757-d15527380-Reviews-Sorrento_Beach_Club-Phan_Rang_Thap_Cham_Ninh_Thuan_Province.html,Sorrento Beach Club,4.9,21,"[{""id"":11187,""name"":""Lướt sóng & lướt ván buồm""}]",15527380,Ninh Thuận,Khánh Hòa
https://www.tripadvisor.com.vn/Attraction_Review-g1005757-d12116979-Reviews-Phi_Kite_School-Phan_Rang_Thap_Cham_Ninh_Thuan_Province.html,Phi Kite School,4.9,21,"[{""id"":11187,""name"":""Lướt sóng & lướt ván buồm""}]",12116979,Ninh Thuận,Khánh Hòa
https://www.tripadvisor.com.vn/Attraction_Review-g15081057-d15009655-Reviews-Vietnam_Surf_Camping-My_Hoa_Ninh_Hai_District_Ninh_Thuan_Province.html,Vietnam Surf Camping,4.9,14,"[{""id"":11187,""name"":""Lướt sóng & lướt ván buồm""}]",15009655,Ninh Thuận,Khánh Hòa
https://www.tripadvisor.com.vn/Attraction_Review-g1005757-d20120095-Reviews-5_Squares_Kite_Center-Phan_Rang_Thap_Cham_Ninh_Thuan_Province.html,5 Squares Kite Center,5,12,"[{""id"":11187,""name"":""Lướt sóng & lướt ván buồm""}]",20120095,Ninh Thuận,Khánh Hòa
https://www.tripadvisor.com.vn/Attraction_Review-g4355229-d12231680-Reviews-Hung_Temple-Phu_Tho_Phu_Tho_Province.html,Đền Hùng,4.9,14,"[{""id"":11051,""name"":""Địa điểm lịch sử""}]",12231680,Phú Thọ,Phú Thọ
https://www.tripadvisor.com.vn/Attraction_Review-g4355229-d12010608-Reviews-Coi_Village-Phu_Tho_Phu_Tho_Province.html,Bản Cỏi,5,2,"[{""id"":11066,""name"":""Khu lân cận""}]",12010608,Phú Thọ,Phú Thọ
https://www.tripadvisor.com.vn/Attraction_Review-g4355229-d8532704-Reviews-Thanh_Thuy_Health_Resort-Phu_Tho_Phu_Tho_Province.html,Khu du lịch nước khoáng nóng Thanh Thủy,4.3,3,"[{""id"":11166,""name"":""Khu nghỉ dưỡng có suối nước nóng""}]",8532704,Phú Thọ,Phú Thọ
https://www.tripadvisor.com.vn/Attraction_Review-g651661-d2095404-Reviews-My_Lai_Massacre_Museum-Quang_Ngai_Quang_Ngai_Province.html,My Lai Massacre Museum,4.4,134,"[{""id"":11063,""name"":""Viện bảo tàng lịch sử""}]",2095404,Quảng Ngãi,Quảng Ngãi
https://www.tripadvisor.com.vn/Attraction_Review-g12934290-d8599469-Reviews-D_o_Ly_Son-Ly_Son_Quang_Ngai_Province.html,Đảo Lý Sơn,4.3,97,"[{""id"":11053,""name"":""Quần đảo""},{""id"":11076,""name"":""Bãi biển""}]",8599469,Quảng Ngãi,Quảng Ngãi
https://www.tripadvisor.com.vn/Attraction_Review-g651661-d12151603-Reviews-My_Lai_Massacre_Son_My_Memorial-Quang_Ngai_Quang_Ngai_Province.html,Di Tích Sơn Mỹ - Thảm Sát Mỹ Lai,4.6,25,"[{""id"":11051,""name"":""Địa điểm lịch sử""},{""id"":11160,""name"":""Điểm thu hút khách tham quan & thắng cảnh""}]",12151603,Quảng Ngãi,Quảng Ngãi
https://www.tripadvisor.com.vn/Attraction_Review-g651661-d11435841-Reviews-Sa_Huynh_Beach-Quang_Ngai_Quang_Ngai_Province.html,Sa Huynh Beach,4.4,11,"[{""id"":11076,""name"":""Bãi biển""}]",11435841,Quảng Ngãi,Quảng Ngãi
https://www.tripadvisor.com.vn/Attraction_Review-g651661-d19354594-Reviews-Thien_An_Pagoda-Quang_Ngai_Quang_Ngai_Province.html,Chùa Thiên Ấn,5,2,"[{""id"":11045,""name"":""Địa điểm tôn giáo""}]",19354594,Quảng Ngãi,Quảng Ngãi
https://www.tripadvisor.com.vn/Attraction_Review-g651661-d33311925-Reviews-Thac_M_Nanh_Qu_ng_Ngai-Quang_Ngai_Quang_Ngai_Province.html,Thác Mờ Nanh - Quảng Ngãi,5,6,"[{""id"":11160,""name"":""Điểm thu hút khách tham quan & thắng cảnh""},{""id"":11205,""name"":""Chuyến tham quan leo núi""}]",33311925,Quảng Ngãi,Quảng Ngãi
https://www.tripadvisor.com.vn/Attraction_Review-g811042-d5553586-Reviews-Vinh_Moc_Tunnel-Dong_Ha_Quang_Tri_Province.html,Địa đạo Vịnh Mốc,4.6,374,"[{""id"":11160,""name"":""Điểm thu hút khách tham quan & thắng cảnh""}]",5553586,Quảng Trị,Quảng Trị
https://www.tripadvisor.com.vn/Attraction_Review-g3334688-d4470843-Reviews-Khe_Sanh_Combat_Base-Khe_Sanh_Quang_Tri_Province.html,Căn Cứ Khe Sanh,4,142,"[{""id"":11051,""name"":""Địa điểm lịch sử""},{""id"":11160,""name"":""Điểm thu hút khách tham quan & thắng cảnh""}]",4470843,Quảng Trị,Quảng Trị
https://www.tripadvisor.com.vn/Attraction_Review-g25188429-d1654276-Reviews-La_Vang_Church-Hai_Phu_Quang_Tri_Province.html,Nhà thờ La Vang,4.2,18,"[{""id"":11168,""name"":""Nhà thờ & nhà thờ lớn""}]",1654276,Quảng Trị,Quảng Trị
https://www.tripadvisor.com.vn/Attraction_Review-g811042-d7306116-Reviews-Cua_Viet_Beach-Dong_Ha_Quang_Tri_Province.html,Biển Cửa Việt,4.5,23,"[{""id"":11076,""name"":""Bãi biển""}]",7306116,Quảng Trị,Quảng Trị
https://www.tripadvisor.com.vn/Attraction_Review-g811042-d4037754-Reviews-Mine_Action_Visitor_Center-Dong_Ha_Quang_Tri_Province.html,Bảo tàng Khắc phục hậu quả bom mìn,4.7,62,"[{""id"":11073,""name"":""Trung tâm du lịch""}]",4037754,Quảng Trị,Quảng Trị
https://www.tripadvisor.com.vn/Attraction_Review-g15333410-d8540396-Reviews-Quang_Tri_Citadel-Quang_Tri_Quang_Tri_Province.html,Thành cổ Quảng Trị,4.5,19,"[{""id"":11039,""name"":""Chiến trường""}]",8540396,Quảng Trị,Quảng Trị
https://www.tripadvisor.com.vn/Attraction_Review-g811042-d10859449-Reviews-Mai_Xa_Village-Dong_Ha_Quang_Tri_Province.html,Làng Mai Xá,4.8,15,"[{""id"":11052,""name"":""Khu vực đi dạo tham quan di tích lịch sử""}]",10859449,Quảng Trị,Quảng Trị
https://www.tripadvisor.com.vn/Attraction_Review-g14790166-d7043104-Reviews-Cua_Tung_Beach-Vinh_Linh_Quang_Tri_Province.html,Bãi biển Cửa Tùng,4,7,"[{""id"":11076,""name"":""Bãi biển""}]",7043104,Quảng Trị,Quảng Trị
https://www.tripadvisor.com.vn/Attraction_Review-g811042-d9738970-Reviews-Quang_Tri_Museum-Dong_Ha_Quang_Tri_Province.html,Bảo tàng Quảng Trị,4,5,"[{""id"":11064,""name"":""Viện bảo tàng quân đội""},{""id"":11158,""name"":""Viện bảo tàng chuyên ngành""}]",9738970,Quảng Trị,Quảng Trị
https://www.tripadvisor.com.vn/Attraction_Review-g811042-d9738911-Reviews-Dong_Ha_Market-Dong_Ha_Quang_Tri_Province.html,Chợ Đông Hà,3.4,13,"[{""id"":11154,""name"":""Chợ trời & chợ đường phố""}]",9738911,Quảng Trị,Quảng Trị
https://www.tripadvisor.com.vn/Attraction_Review-g14790166-d14937018-Reviews-Mui_Treo-Vinh_Linh_Quang_Tri_Province.html,Mũi Trèo,5,1,"[{""id"":11076,""name"":""Bãi biển""}]",14937018,Quảng Trị,Quảng Trị
https://www.tripadvisor.com.vn/Attraction_Review-g811042-d6979252-Reviews-Tam_s_Cafe-Dong_Ha_Quang_Tri_Province.html,Tam's Cafe,4.9,129,"[{""id"":11221,""name"":""Chuyến tham quan bằng mô tô""},{""id"":11151,""name"":""Chuyến tham quan ngắm cảnh""}]",6979252,Quảng Trị,Quảng Trị
https://www.tripadvisor.com.vn/Attraction_Review-g469420-d12184227-Reviews-Vinh_Hung_Pagoda-Soc_Trang_Soc_Trang_Province_Mekong_Delta.html,Chùa Vĩnh Hưng,4.2,5,"[{""id"":11045,""name"":""Địa điểm tôn giáo""}]",12184227,Sóc Trăng,Cần Thơ
https://www.tripadvisor.com.vn/Attraction_Review-g469420-d13229477-Reviews-Super_Dong-Soc_Trang_Soc_Trang_Province_Mekong_Delta.html,Super Dong,4.2,5,"[{""id"":11080,""name"":""Phà""}]",13229477,Sóc Trăng,Cần Thơ
https://www.tripadvisor.com.vn/Attraction_Review-g469420-d12171382-Reviews-Bat_Pagoda-Soc_Trang_Soc_Trang_Province_Mekong_Delta.html,Chùa Dơi,3.9,12,"[{""id"":11045,""name"":""Địa điểm tôn giáo""}]",12171382,Sóc Trăng,Cần Thơ
https://www.tripadvisor.com.vn/Attraction_Review-g469420-d12179022-Reviews-Sa_Lon_Pagoda-Soc_Trang_Soc_Trang_Province_Mekong_Delta.html,Chùa Sà Lôn (Chùa Chén Kiểu),5,2,"[{""id"":11045,""name"":""Địa điểm tôn giáo""}]",12179022,Sóc Trăng,Cần Thơ
https://www.tripadvisor.com.vn/Attraction_Review-g469420-d12182845-Reviews-Phat_Hoc_2_Pagoda-Soc_Trang_Soc_Trang_Province_Mekong_Delta.html,Chùa Phật Học 2,3.8,4,"[{""id"":11045,""name"":""Địa điểm tôn giáo""}]",12182845,Sóc Trăng,Cần Thơ
https://www.tripadvisor.com.vn/Attraction_Review-g469420-d13969538-Reviews-Tan_Hue_Vien-Soc_Trang_Soc_Trang_Province_Mekong_Delta.html,Tân Huê Viên,4.3,3,"[{""id"":11156,""name"":""Cửa hàng đặc sản & cửa hàng quà tặng""}]",13969538,Sóc Trăng,Cần Thơ
https://www.tripadvisor.com.vn/Attraction_Review-g1490567-d11893991-Reviews-Ta_Xua_Peak-Son_La_Son_La_Province.html,Mỏm Tà Xùa,4.8,25,"[{""id"":11089,""name"":""Núi""},{""id"":11160,""name"":""Điểm thu hút khách tham quan & thắng cảnh""}]",11893991,Sơn La,Sơn La
https://www.tripadvisor.com.vn/Attraction_Review-g21363444-d24049985-Reviews-Bach_Long_Glass_Bridge-Muong_Sang_Son_La_Province.html,Bach Long Glass Bridge,4.7,21,"[{""id"":11160,""name"":""Điểm thu hút khách tham quan & thắng cảnh""},{""id"":11040,""name"":""Cầu""}]",24049985,Sơn La,Sơn La
https://www.tripadvisor.com.vn/Attraction_Review-g1118333-d8074589-Reviews-Moc_Chau_Plateau-Moc_Chau_Son_La_Province.html,Cao Nguyên Mộc Châu,4.7,29,"[{""id"":11083,""name"":""Hình thái địa chất""}]",8074589,Sơn La,Sơn La
https://www.tripadvisor.com.vn/Attraction_Review-g1118333-d8803750-Reviews-Moc_Chau_Tea_Plantation-Moc_Chau_Son_La_Province.html,Đồi chè trái tim Mộc Châu,4.1,56,"[{""id"":11160,""name"":""Điểm thu hút khách tham quan & thắng cảnh""},{""id"":11093,""name"":""Đi xe ngắm cảnh""}]",8803750,Sơn La,Sơn La
https://www.tripadvisor.com.vn/Attraction_Review-g1118333-d7928467-Reviews-Dai_Yem_Waterfall-Moc_Chau_Son_La_Province.html,Thác Dải Yếm,4,39,"[{""id"":11108,""name"":""Thác nước""}]",7928467,Sơn La,Sơn La
https://www.tripadvisor.com.vn/Attraction_Review-g1118333-d7923509-Reviews-Moc_Suong_Tea_Hill-Moc_Chau_Son_La_Province.html,Đồi Chè Mộc Sương,4.4,18,"[{""id"":11134,""name"":""Nông trại""}]",7923509,Sơn La,Sơn La
https://www.tripadvisor.com.vn/Attraction_Review-g1118333-d13549085-Reviews-Bat_Cave-Moc_Chau_Son_La_Province.html,Hang Dơi,4.1,8,"[{""id"":11078,""name"":""Hang lớn & động""}]",13549085,Sơn La,Sơn La
https://www.tripadvisor.com.vn/Attraction_Review-g1490567-d17288297-Reviews-Son_La_Prison-Son_La_Son_La_Province.html,Nhà Tù Sơn La,4.8,4,"[{""id"":11051,""name"":""Địa điểm lịch sử""}]",17288297,Sơn La,Sơn La
https://www.tripadvisor.com.vn/Attraction_Review-g1118333-d12703619-Reviews-Pha_Luong_Peak-Moc_Chau_Son_La_Province.html,Đỉnh Pha Luông,3.7,3,"[{""id"":11160,""name"":""Điểm thu hút khách tham quan & thắng cảnh""},{""id"":11162,""name"":""Đài quan sát""}]",12703619,Sơn La,Sơn La
https://www.tripadvisor.com.vn/Attraction_Review-g1118333-d7928974-Reviews-Pine_Forest_in_Ang_Village-Moc_Chau_Son_La_Province.html,Rừng Thông Bản Áng,3.5,27,"[{""id"":11081,""name"":""Rừng""}]",7928974,Sơn La,Sơn La
https://www.tripadvisor.com.vn/Attraction_Review-g1118333-d13436723-Reviews-Chimi_Farm-Moc_Chau_Son_La_Province.html,Chimi Farm,4,2,"[{""id"":11134,""name"":""Nông trại""}]",13436723,Sơn La,Sơn La
https://www.tripadvisor.com.vn/Attraction_Review-g23260612-d32926676-Reviews-B_n_N_m_Nghi_p-Ngoc_Chien_Son_La_Province.html,Bản Nậm Nghiệp,5,1,"[{""id"":11095,""name"":""Khu vực đi dạo ngắm cảnh""}]",32926676,Sơn La,Sơn La
https://www.tripadvisor.com.vn/Attraction_Review-g1118333-d17779638-Reviews-Moc_Chau_Xanh-Moc_Chau_Son_La_Province.html,Mộc Châu Xanh,2,1,"[{""id"":11156,""name"":""Cửa hàng đặc sản & cửa hàng quà tặng""}]",17779638,Sơn La,Sơn La
https://www.tripadvisor.com.vn/Attraction_Review-g23260612-d32875260-Reviews-B_n_N_m_Ngh_p-Ngoc_Chien_Son_La_Province.html,Bản Nậm Nghiệp,5,1,"[{""id"":11151,""name"":""Chuyến tham quan ngắm cảnh""}]",32875260,Sơn La,Sơn La
https://www.tripadvisor.com.vn/Attraction_Review-g298084-d550717-Reviews-Cao_Dai_Temple-Tay_Ninh_Tay_Ninh_Province.html,Cao Dai Temple,4.1,1160,"[{""id"":11045,""name"":""Địa điểm tôn giáo""}]",550717,Tây Ninh,Tây Ninh
https://www.tripadvisor.com.vn/Attraction_Review-g298084-d2494718-Reviews-Black_Virgin_Mountain-Tay_Ninh_Tay_Ninh_Province.html,Black Virgin Mountain,4.1,81,"[{""id"":11089,""name"":""Núi""}]",2494718,Tây Ninh,Tây Ninh
https://www.tripadvisor.com.vn/Attraction_Review-g298084-d8290107-Reviews-Long_Dien_Son-Tay_Ninh_Tay_Ninh_Province.html,Long Điền Sơn,3.8,6,"[{""id"":11110,""name"":""Công viên giải trí & công viên chủ đề""},{""id"":11130,""name"":""Công viên nước""}]",8290107,Tây Ninh,Tây Ninh
https://www.tripadvisor.com.vn/Attraction_Review-g298084-d25434521-Reviews-Nui_Ba_Den_Tay_Ninh-Tay_Ninh_Tay_Ninh_Province.html,Núi Bà Đen Tây Ninh,4.9,11,"[{""id"":11205,""name"":""Chuyến tham quan leo núi""}]",25434521,Tây Ninh,Tây Ninh
https://www.tripadvisor.com.vn/Attraction_Review-g4355220-d8616836-Reviews-Thong_market-Thai_Binh_Thai_Binh_Province.html,Chợ Thông,4.2,5,"[{""id"":11197,""name"":""Chợ nông sản""}]",8616836,Thái Bình,Hưng Yên
https://www.tripadvisor.com.vn/Attraction_Review-g4355220-d8077912-Reviews-Sacred_Heart_of_Jesus_Cathedral-Thai_Binh_Thai_Binh_Province.html,Nhà Thờ Chính Tòa Thái Bình,4,4,"[{""id"":11045,""name"":""Địa điểm tôn giáo""}]",8077912,Thái Bình,Hưng Yên
https://www.tripadvisor.com.vn/Attraction_Review-g4355220-d12268862-Reviews-Xuan_Thuy_National_Park-Thai_Binh_Thai_Binh_Province.html,Vườn Quốc Gia Xuân Thủy,4,1,"[{""id"":11090,""name"":""Công viên quốc gia""}]",12268862,Thái Bình,Hưng Yên
https://www.tripadvisor.com.vn/Attraction_Review-g15333862-d8077878-Reviews-Keo_Pagoda-Duy_Nhat_Thai_Binh_Province.html,Chùa Keo,4.9,7,"[{""id"":11045,""name"":""Địa điểm tôn giáo""}]",8077878,Thái Bình,Hưng Yên
https://www.tripadvisor.com.vn/Attraction_Review-g1753936-d8445597-Reviews-Museum_of_Cultures_of_Vietnam_s_Ethnic_Groups-Thai_Nguyen_Thai_Nguyen_Province.html,Bảo tàng Văn hóa các Dân tộc Việt Nam,4.7,27,"[{""id"":11158,""name"":""Viện bảo tàng chuyên ngành""},{""id"":11065,""name"":""Viện bảo tàng lịch sử tự nhiên""}]",8445597,Thái Nguyên,Thái Nguyên
https://www.tripadvisor.com.vn/Attraction_Review-g1753936-d1751998-Reviews-Nui_Coc_Lake-Thai_Nguyen_Thai_Nguyen_Province.html,Nui Coc Lake,4,24,"[{""id"":11159,""name"":""Vùng nước""}]",1751998,Thái Nguyên,Thái Nguyên
https://www.tripadvisor.com.vn/Attraction_Review-g1753936-d12409668-Reviews-Cua_Tu_Waterfall-Thai_Nguyen_Thai_Nguyen_Province.html,Thác Cửa Tử,5,4,"[{""id"":11083,""name"":""Hình thái địa chất""}]",12409668,Thái Nguyên,Thái Nguyên
https://www.tripadvisor.com.vn/Attraction_Review-g1753936-d12409692-Reviews-Phuong_Hoang_Cave_and_Mo_Ga_Stream-Thai_Nguyen_Thai_Nguyen_Province.html,"Hang Phượng Hoàng, Suối Mỏ Gà",5,3,"[{""id"":11083,""name"":""Hình thái địa chất""}]",12409692,Thái Nguyên,Thái Nguyên
https://www.tripadvisor.com.vn/Attraction_Review-g1753936-d12530048-Reviews-Tan_Cuong_Tea_Cultural_Center-Thai_Nguyen_Thai_Nguyen_Province.html,Không Gian Văn Hóa Trà Tân Cương,4,4,"[{""id"":11160,""name"":""Điểm thu hút khách tham quan & thắng cảnh""}]",12530048,Thái Nguyên,Thái Nguyên
https://www.tripadvisor.com.vn/Attraction_Review-g1753936-d12496219-Reviews-Vo_Nguyen_Giap_Square-Thai_Nguyen_Thai_Nguyen_Province.html,Quảng Trường Võ Nguyên Giáp,5,2,"[{""id"":11160,""name"":""Điểm thu hút khách tham quan & thắng cảnh""}]",12496219,Thái Nguyên,Thái Nguyên
https://www.tripadvisor.com.vn/Attraction_Review-g1753936-d28002527-Reviews-Su_i_Da_C_ng-Thai_Nguyen_Thai_Nguyen_Province.html,Suối Đá Cổng,5,1,"[{""id"":11090,""name"":""Công viên quốc gia""},{""id"":11101,""name"":""Đường đi bộ""}]",28002527,Thái Nguyên,Thái Nguyên
https://www.tripadvisor.com.vn/Attraction_Review-g1753936-d28002524-Reviews-Thac_Chi_m-Thai_Nguyen_Thai_Nguyen_Province.html,Thác Chiểm,5,1,"[{""id"":11090,""name"":""Công viên quốc gia""},{""id"":11101,""name"":""Đường đi bộ""}]",28002524,Thái Nguyên,Thái Nguyên
https://www.tripadvisor.com.vn/Attraction_Review-g1753936-d28002555-Reviews-Thac_Ngao-Thai_Nguyen_Thai_Nguyen_Province.html,Thác Ngao,5,1,"[{""id"":11108,""name"":""Thác nước""}]",28002555,Thái Nguyên,Thái Nguyên
https://www.tripadvisor.com.vn/Attraction_Review-g1753936-d12496284-Reviews-Special_National_Site_Safety_Zone_ATK_Dinh_Hoa_Thai_Nguyen-Thai_Nguyen_Thai_Ngu.html,Khu Di Tích Lịch Sử - Sinh Thái ATK Định Hóa Thái Nguyên,3,1,"[{""id"":11160,""name"":""Điểm thu hút khách tham quan & thắng cảnh""},{""id"":11052,""name"":""Khu vực đi dạo tham quan di tích lịch sử""}]",12496284,Thái Nguyên,Thái Nguyên
https://www.tripadvisor.com.vn/Attraction_Review-g1753936-d28002517-Reviews-Thac_D_ng_Tien-Thai_Nguyen_Thai_Nguyen_Province.html,Thác Động Tiên,5,1,"[{""id"":20378,""name"":""Chuyến tham quan vượt hẻm núi & tuột núi""}]",28002517,Thái Nguyên,Thái Nguyên
https://www.tripadvisor.com.vn/Attraction_Review-g1236104-d33114731-Reviews-Pu_Luong_Ancient_Stilt_House-Thanh_Hoa_Thanh_Hoa_Province.html,Pu Luong Ancient Stilt House,5,89,"[{""id"":11038,""name"":""Tòa nhà kiến trúc""}]",33114731,Thanh Hóa,Thanh Hóa
https://www.tripadvisor.com.vn/Attraction_Review-g1236104-d20943990-Reviews-Hieu_Waterfall-Thanh_Hoa_Thanh_Hoa_Province.html,Thác Hiêu,5,3,"[{""id"":11108,""name"":""Thác nước""}]",20943990,Thanh Hóa,Thanh Hóa
https://www.tripadvisor.com.vn/Attraction_Review-g1236104-d10064368-Reviews-Citadel_of_the_Ho_Dynasty_Thanh_Nha_Ho-Thanh_Hoa_Thanh_Hoa_Province.html,Thành Nhà Hồ,4.1,28,"[{""id"":11051,""name"":""Địa điểm lịch sử""}]",10064368,Thanh Hóa,Thanh Hóa
