link,name,rating,reviews,categories,tripadvisor_entity_id,province,new_province,tọa độ,vị trí
https://www.tripadvisor.com.vn/Attraction_Review-g293922-d11611968-Reviews-Sculpture_Tunnel-Da_Lat_Lam_Dong_Province.html,Đường Hầm Điêu Khắc,4.1,63,"[{""id"":11073,""name"":""Trung tâm du lịch""}]",11611968,Lâm Đồng,Lâm Đồng,"11.882505199999999, 108.41156939999999","Phường 4, Tp. Đà Lạt, Lâm Đồng 66000, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g303942-d16121214-Reviews-Ninh_Kieu_Wharf-Can_Tho_Mekong_Delta.html,Bến Ninh Kiều,4.6,13,"[{""id"":11095,""name"":""Khu vực đi dạo ngắm cảnh""}]",16121214,Cần Thơ,Cần Thơ,"10.0322715, 105.7882308","106 Đ. Hai Bà Trưng, Tân An, Ninh Kiều, Cần Thơ, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g303942-d8598730-Reviews-Can_Tho_Beach-Can_Tho_Mekong_Delta.html,Biển Cần Thơ,3.4,32,"[{""id"":11076,""name"":""Bãi biển""}]",8598730,Cần Thơ,Cần Thơ,"10.043032, 105.79566299999999","Sông Hậu, Cái Khế, Ninh Kiều, Cần Thơ, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g303942-d16656387-Reviews-Can_Tho_Bridge-Can_Tho_Mekong_Delta.html,Cầu Cần Thơ,4.4,23,"[{""id"":11040,""name"":""Cầu""}]",16656387,Cần Thơ,Cần Thơ,"10.0331016, 105.8102979","2RM6+64V, QL1, Mỹ Hoà, Cái Răng, Cần Thơ, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g303942-d5866311-Reviews-Can_Tho_Market-Can_Tho_Mekong_Delta.html,Chợ Cần Thơ,3.6,56,"[{""id"":11197,""name"":""Chợ nông sản""}]",5866311,Cần Thơ,Cần Thơ,"10.031379, 105.7881199","Market, 136 Đ. Hai Bà Trưng, Street, Ninh Kiều, Cần Thơ, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g303942-d8095256-Reviews-Tay_Do_Night_Market-Can_Tho_Mekong_Delta.html,Chợ Đêm Tây Đô,3.6,67,"[{""id"":11154,""name"":""Chợ trời & chợ đường phố""}]",8095256,Cần Thơ,Cần Thơ,"10.0321571, 105.78789529999999","2QJQ+V56, Đ. Phan Chu Trinh, Tân An, Ninh Kiều, Cần Thơ, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g303942-d455150-Reviews-Cai_Rang_Floating_Market-Can_Tho_Mekong_Delta.html,Chợ Nổi Cái Răng,4.1,1890,"[{""id"":11160,""name"":""Điểm thu hút khách tham quan & thắng cảnh""},{""id"":11154,""name"":""Chợ trời & chợ đường phố""}]",455150,Cần Thơ,Cần Thơ,"10.005036299999999, 105.7459816","An Bình, Ninh Kiều, Cần Thơ, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g303942-d8305188-Reviews-Munirangsyaram_Pagoda-Can_Tho_Mekong_Delta.html,Chùa Khmer Muni-Ransay,4,54,"[{""id"":11038,""name"":""Tòa nhà kiến trúc""},{""id"":11045,""name"":""Địa điểm tôn giáo""}]",8305188,Cần Thơ,Cần Thơ,"10.0337028, 105.78387839999999","2QMM+CH7, 36 Đ. Hoà Bình, Tân An, Ninh Kiều, Cần Thơ, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g303942-d6983486-Reviews-Ong_Temple-Can_Tho_Mekong_Delta.html,Chùa Ông,4.2,156,"[{""id"":11160,""name"":""Điểm thu hút khách tham quan & thắng cảnh""}]",6983486,Cần Thơ,Cần Thơ,"10.0341908, 105.7884804","32 Đ. Hai Bà Trưng, Tân An, Ninh Kiều, Cần Thơ, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g303942-d4831701-Reviews-Quang_Duc_Pagoda-Can_Tho_Mekong_Delta.html,Chùa Quang Đức,4.2,44,"[{""id"":11160,""name"":""Điểm thu hút khách tham quan & thắng cảnh""},{""id"":11045,""name"":""Địa điểm tôn giáo""}]",4831701,Cần Thơ,Cần Thơ,"10.0317742, 105.7753955","67 Đ. Mậu Thân, Thới Bình, Ninh Kiều, Cần Thơ, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g303942-d6973903-Reviews-Binh_Thuy_Ancient_House-Can_Tho_Mekong_Delta.html,Nhà cổ Bình Thủy,3.9,164,"[{""id"":11160,""name"":""Điểm thu hút khách tham quan & thắng cảnh""}]",6973903,Cần Thơ,Cần Thơ,"10.067015399999999, 105.74958799999999","144 Đ. Bùi Hữu Nghĩa, Bình Thuỷ, Bình Thủy, Cần Thơ, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g303942-d12231604-Reviews-Hai_Ba_Trung_Street-Can_Tho_Mekong_Delta.html,Phố Đi Bộ Hai Bà Trưng,4,35,"[{""id"":11160,""name"":""Điểm thu hút khách tham quan & thắng cảnh""}]",12231604,Cần Thơ,Cần Thơ,"10.034608799999999, 105.788737","2QMQ+RFX, Đ. Hai Bà Trưng, Tân An, Ninh Kiều, Cần Thơ, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g303942-d8602396-Reviews-Meditation_Centre_Truc_Lam_Phuong_Nam-Can_Tho_Mekong_Delta.html,Thiền Viện Trúc Lâm Phương Nam,4.8,50,"[{""id"":11160,""name"":""Điểm thu hút khách tham quan & thắng cảnh""},{""id"":11038,""name"":""Tòa nhà kiến trúc""}]",8602396,Cần Thơ,Cần Thơ,"9.990420799999999, 105.70394449999999","TL 923, Mỹ Khánh, Phong Điền, Cần Thơ, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g303942-d11624355-Reviews-Museum_of_Tarot-Can_Tho_Mekong_Delta.html,Viện Bảo Tàng của Tarot,4.5,46,"[{""id"":11158,""name"":""Viện bảo tàng chuyên ngành""}]",11624355,Cần Thơ,Cần Thơ,"10.0344872, 105.783198","44 Đ. Nguyễn Khuyến, Tân An, Ninh Kiều, Cần Thơ 900000, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g303942-d15581608-Reviews-Muoi_Cuong_Cocoa_Farm-Can_Tho_Mekong_Delta.html,Vườn Ca Cao Mười Cương,4.5,19,"[{""id"":11134,""name"":""Nông trại""}]",15581608,Cần Thơ,Cần Thơ,"9.989244399999999, 105.7091827","Mỹ Khánh, Phong Điền, Cần Thơ, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g298085-d454980-Reviews-The_Marble_Mountains-Da_Nang.html,Núi Ngũ Hành Sơn,4.2,8197,"[{""id"":11089,""name"":""Núi""},{""id"":11160,""name"":""Điểm thu hút khách tham quan & thắng cảnh""}]",454980,Đà Nẵng,Đà Nẵng,"16.0037104, 108.2631605","81 Huyền Trân Công Chúa, Hoà Hải, Ngũ Hành Sơn, Đà Nẵng 550000, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g298085-d2255351-Reviews-Sun_World_Ba_Na_Hills-Da_Nang.html,Đồi Bà Nà,4.1,7110,"[{""id"":11110,""name"":""Công viên giải trí & công viên chủ đề""}]",2255351,Đà Nẵng,Đà Nẵng,"15.9951364, 107.9961392","Thôn An Sơn, Hòa Vang, Đà Nẵng, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g298085-d6612108-Reviews-Dragon_Bridge-Da_Nang.html,Cầu Rồng,4.2,8824,"[{""id"":11160,""name"":""Điểm thu hút khách tham quan & thắng cảnh""},{""id"":11040,""name"":""Cầu""}]",6612108,Đà Nẵng,Đà Nẵng,"16.0611042, 108.2276926","Đà Nẵng 550000, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g298085-d5531576-Reviews-Lady_Buddha-Da_Nang.html,Tượng Quan Thế Âm Bồ Tát,4.5,4586,"[{""id"":11160,""name"":""Điểm thu hút khách tham quan & thắng cảnh""}]",5531576,Đà Nẵng,Đà Nẵng,"16.0996678, 108.2769531","Vườn Lâm Tỳ Ni, Hoàng Sa, Thọ Quang, Sơn Trà, Đà Nẵng, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g298085-d11674427-Reviews-Herbal_Spa-Da_Nang.html,Herbal Spa,4.9,2243,"[{""id"":11139,""name"":""Spa""},{""id"":11245,""name"":""Spa nước nóng""}]",11674427,Đà Nẵng,Đà Nẵng,"16.069025, 108.23702639999999","201 D. Đình Nghệ, An Hải, Sơn Trà, Đà Nẵng 550000, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g298085-d454979-Reviews-Da_Nang_Museum_of_Cham_Sculpture-Da_Nang.html,Bảo tàng điêu khắc Chăm thành phố Đà Nẵng,3.9,1555,"[{""id"":11158,""name"":""Viện bảo tàng chuyên ngành""}]",454979,Đà Nẵng,Đà Nẵng,"16.0603007, 108.2232677","02 Đ. 2 Tháng 9, Phường, Hải Châu, Đà Nẵng 550000, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g298085-d456220-Reviews-Non_Nuoc_Beach-Da_Nang.html,Bãi biển Non Nước,4.3,1213,"[{""id"":11076,""name"":""Bãi biển""}]",456220,Đà Nẵng,Đà Nẵng,"15.995533499999999, 108.2738648","Hòa Hải, Ngũ Hành Sơn, Đà Nẵng 550000, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g298085-d14991251-Reviews-Golden_Bridge-Da_Nang.html,Cầu Vàng,4.1,875,"[{""id"":11160,""name"":""Điểm thu hút khách tham quan & thắng cảnh""},{""id"":11040,""name"":""Cầu""}]",14991251,Đà Nẵng,Đà Nẵng,"15.994937499999999, 107.9965625","XXVW+XJ, Hòa Vang, Đà Nẵng, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g17786366-d7061760-Reviews-Son_Tra_Mountain-Son_Tra_Peninsula_Da_Nang.html,Núi Sơn Trà,4.5,838,"[{""id"":11089,""name"":""Núi""}]",7061760,Đà Nẵng,Đà Nẵng,"16.1197222, 108.2866667","Thọ Quang, Sơn Trà, Đà Nẵng, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g298085-d8291301-Reviews-Asia_Park-Da_Nang.html,DA NANG DOWNTOWN,4.1,759,"[{""id"":11110,""name"":""Công viên giải trí & công viên chủ đề""}]",8291301,Đà Nẵng,Đà Nẵng,"16.0412139, 108.22563319999999","Đ. 2 Tháng 9, Hoà Cường Bắc, Hải Châu, Đà Nẵng 550000, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g17786366-d7118743-Reviews-Linh_Ung_Pagoda-Son_Tra_Peninsula_Da_Nang.html,Chùa Linh Ứng,4.6,579,"[{""id"":11160,""name"":""Điểm thu hút khách tham quan & thắng cảnh""}]",7118743,Đà Nẵng,Đà Nẵng,"16.1002606, 108.2777478","472H+435, Vườn Lâm Tỳ Ni, Hoàng Sa, Thọ Quang, Sơn Trà, Đà Nẵng, Việt Nam"
